sgRNA	gene	CRISPR_C6976459.sample	ERS717283.plasmid
SCYL1_CCDS41672.1_ex3_11:65293709-65293732:+_5-3	SCYL1	106	249
PPDPF_CCDS13523.1_ex1_20:62152935-62152958:-_5-2	PPDPF	1137	810
MYLK_CCDS3023.1_ex1_3:123337537-123337560:+_10-5	MYLK	152	109
NDUFAF4_CCDS5037.1_ex1_6:97344614-97344637:+_5-2	NDUFAF4	5	209
OBP2A_CCDS6992.1_ex1_9:138438741-138438764:-_5-3	OBP2A	684	552
SLC2A3_CCDS8586.1_ex7_12:8085626-8085649:+_5-4	SLC2A3	74	149
ABCA4_CCDS747.1_ex37_1:94528128-94528151:+_5-2	ABCA4	569	476
SYCE1_CCDS44500.1_ex10_10:135372803-135372826:-_5-5	SYCE1	707	405
SEPT14_CCDS5519.2_ex5_7:55910768-55910791:+_5-2	SEPT14	34	51
SMEK2_CCDS1855.1_ex14_2:55844297-55844320:-_5-4	SMEK2	477	543
CHCHD3_CCDS5828.1_ex3_7:132570438-132570461:-_5-1	CHCHD3	364	279
PTN_CCDS5844.1_ex2_7:136938226-136938249:-_5-3	PTN	134	219
SMCR8_CCDS11195.2_ex0_17:18219231-18219254:-_5-2	SMCR8	461	475
BCAT1_CCDS44845.1_ex5_12:25002754-25002777:+_5-1	BCAT1	391	295
TFAP2D_CCDS4933.1_ex1_6:50683127-50683150:+_5-4	TFAP2D	672	646
DNAJC14_CCDS8894.1_ex5_12:56222216-56222239:+_5-5	DNAJC14	149	268
CNOT8_CCDS4329.1_ex0_5:154242938-154242961:+_5-1	CNOT8	149	186
TSTD1_CCDS44257.1_ex1_1:161007774-161007797:+_10-4	TSTD1	567	714
ZMAT1_CCDS35348.1_ex0_X:101139594-101139617:+_5-2	ZMAT1	441	419
DAO_CCDS9122.1_ex0_12:109278942-109278965:-_5-1	DAO	78	285
COPS2_CCDS32235.1_ex7_15:49429345-49429368:+_5-2	COPS2	127	315
BMP6_CCDS4503.1_ex1_6:7845364-7845387:+_5-4	BMP6	138	125
TUB_CCDS7786.1_ex3_11:8111766-8111789:-_5-1	TUB	184	172
KLF4_CCDS6770.2_ex2_9:110250383-110250406:+_5-5	KLF4	534	433
MED4_CCDS59241.1_ex4_13:48660520-48660543:-_5-5	MED4	19	104
NAE1_CCDS10820.1_ex10_16:66850866-66850889:-_5-1	NAE1	157	67
NME7_CCDS1277.1_ex4_1:169206886-169206909:+_5-1	NME7	1352	446
DPM3_CCDS1094.1_ex0_1:155112603-155112626:+_8-5	DPM3	121	423
SLCO1B1_CCDS8685.1_ex8_12:21355438-21355461:-_5-4	SLCO1B1	202	130
PGBD2_CCDS31128.1_ex1_1:249212015-249212038:-_5-5	PGBD2	966	531
SLC6A18_CCDS3860.1_ex6_5:1240699-1240722:-_5-5	SLC6A18	1070	483
CNIH4_CCDS1543.1_ex2_1:224553654-224553677:-_6-5	CNIH4	306	252
ZNF259_CCDS8375.1_ex8_11:116656262-116656285:-_5-1	ZNF259	99	258
ACVR1_CCDS2206.1_ex6_2:158634678-158634701:-_5-3	ACVR1	153	245
MORF4L1_CCDS10307.1_ex9_15:79185888-79185911:+_5-3	MORF4L1	528	243
HORMAD2_CCDS46683.1_ex1_22:30494918-30494941:+_5-1	HORMAD2	1	0
NOL4_CCDS11907.2_ex5_18:31599301-31599324:-_5-3	NOL4	299	417
FAM110B_CCDS6170.1_ex0_8:59058887-59058910:+_5-1	FAM110B	445	806
LHFP_CCDS9369.1_ex2_13:40175206-40175229:-_5-5	LHFP	695	700
WDR26_CCDS31037.2_ex9_1:224607267-224607290:-_5-2	WDR26	217	111
PRMT3_CCDS44554.1_ex3_11:20417377-20417400:+_5-2	PRMT3	96	185
PCBP4_CCDS2839.1_ex5_3:51993606-51993629:+_5-1	PCBP4	241	176
GUCA1B_CCDS4865.1_ex2_6:42156321-42156344:+_5-3	GUCA1B	585	498
KIAA0513_CCDS32499.1_ex0_16:85100964-85100987:+_5-2	KIAA0513	1879	914
EDARADD_CCDS1610.1_ex3_1:236590728-236590751:+_5-3	EDARADD	0	6
TMPRSS9_CCDS12088.1_ex4_19:2403134-2403157:+_5-2	TMPRSS9	500	420
MED13_CCDS42366.1_ex28_17:60140501-60140524:-_5-5	MED13	74	228
HSD11B1L_CCDS12144.1_ex3_19:5687522-5687545:-_5-3	HSD11B1L	65	190
CAPZB_CCDS41277.1_ex5_1:19705120-19705143:+_5-4	CAPZB	14	246
GLI4_CCDS6398.1_ex2_8:144358267-144358290:-_5-3	GLI4	369	590
ESRRA_CCDS41667.1_ex3_11:64082330-64082353:-_5-4	ESRRA	433	337
PRPSAP1_CCDS11743.2_ex9_17:74349677-74349700:-_5-5	PRPSAP1	526	647
PHLPP1_CCDS45881.2_ex0_18:60383772-60383795:+_5-1	PHLPP1	487	753
MBTPS2_CCDS14201.1_ex3_X:21869629-21869652:-_5-4	MBTPS2	0	35
DNAJC10_CCDS33345.1_ex1_2:183584858-183584881:-_5-2	DNAJC10	141	101
PCSK1N_CCDS14307.1_ex1_X:48690498-48690521:+_5-3	PCSK1N	1064	716
ERLEC1_CCDS1848.1_ex1_2:54021469-54021492:+_5-2	ERLEC1	395	375
PIGA_CCDS14165.1_ex2_X:15343242-15343265:-_5-3	PIGA	189	129
RPL36AL_CCDS9689.1_ex0_14:50085640-50085663:+_5-2	RPL36AL	61	210
HTR1E_CCDS5006.1_ex0_6:87725552-87725575:-_5-3	HTR1E	593	304
TRA2A_CCDS5383.1_ex3_7:23547102-23547125:-_5-1	TRA2A	121	214
ARFGEF2_CCDS13411.1_ex3_20:47567865-47567888:+_5-1	ARFGEF2	796	498
TTC32_CCDS33151.1_ex1_2:20097693-20097716:+_5-2	TTC32	565	343
GRXCR2_CCDS34263.1_ex1_5:145246267-145246290:+_5-1	GRXCR2	0	7
MUC20_CCDS63877.1_ex1_3:195451602-195451625:+_5-1	MUC20	582	522
SNAPC2_CCDS12190.1_ex2_19:7986636-7986659:+_5-3	SNAPC2	43	843
THAP11_CCDS10847.1_ex0_16:67877073-67877096:-_5-5	THAP11	676	669
HUS1B_CCDS4470.1_ex0_6:656733-656756:+_5-4	HUS1B	1152	566
KIAA0586_CCDS45115.1_ex10_14:58924660-58924683:-_5-3	KIAA0586	38	109
TCEB1_CCDS34910.1_ex0_8:74858962-74858985:-_6-1	TCEB1	0	16
SNX22_CCDS10190.1_ex2_15:64444898-64444921:+_5-4	SNX22	32	261
EOGT_CCDS2908.1_ex10_3:69057581-69057604:-_5-3	EOGT	279	337
HAUS3_CCDS33941.1_ex3_4:2242080-2242103:+_5-1	HAUS3	13	42
TAF7L_CCDS35347.1_ex10_X:100541586-100541609:-_5-5	TAF7L	298	136
SCN10A_CCDS33736.1_ex16_3:38793959-38793982:-_5-3	SCN10A	300	472
SEPHS1_CCDS55702.1_ex4_10:13375954-13375977:+_5-3	SEPHS1	40	92
ANKRD39_CCDS2028.1_ex1_2:97519311-97519334:+_5-4	ANKRD39	692	735
COX6A1_CCDS9197.1_ex0_12:120875995-120876018:+_5-1	COX6A1	183	569
NHSL1_CCDS47487.1_ex2_6:138753110-138753133:-_5-1	NHSL1	1133	816
DUSP21_CCDS14264.1_ex0_X:44703538-44703561:-_5-1	DUSP21	960	542
CLCN4_CCDS14137.1_ex3_X:10166052-10166075:-_5-3	CLCN4	685	510
TBX5_CCDS9173.1_ex3_12:114832649-114832672:+_5-2	TBX5	339	384
SESTD1_CCDS33338.1_ex8_2:179997109-179997132:+_5-1	SESTD1	798	495
ATP8B3_CCDS45901.1_ex12_19:1796075-1796098:-_5-1	ATP8B3	440	509
VPS26A_CCDS41536.1_ex3_10:70916910-70916933:-_5-4	VPS26A	1	47
RNF31_CCDS41931.1_ex7_14:24620075-24620098:-_5-5	RNF31	1046	561
ACSS2_CCDS13243.1_ex3_20:33501219-33501242:-_5-4	ACSS2	140	276
TWIST1_CCDS5367.1_ex0_7:19156834-19156857:+_5-5	TWIST1	1839	905
COLGALT2_CCDS1360.1_ex9_1:183944274-183944297:-_5-4	COLGALT2	368	191
CUL5_CCDS31668.1_ex8_11:107943108-107943131:-_5-3	CUL5	465	296
TNF_CCDS4702.1_ex3_6:31544889-31544912:+_5-5	TNF	264	241
BTF3_CCDS34185.1_ex0_5:72794593-72794616:+_9-1	BTF3	540	548
ELOVL2_CCDS4518.1_ex4_6:11000335-11000358:-_5-2	ELOVL2	800	741
NUPR1_CCDS10634.1_ex1_16:28550131-28550154:-_7-7	NUPR1	465	564
C2orf40_CCDS2072.1_ex2_2:106690477-106690500:+_5-5	C2orf40	63	279
XPO7_CCDS47818.1_ex8_8:21837680-21837703:+_5-2	XPO7	0	18
SSBP4_CCDS12378.1_ex4_19:18541667-18541690:+_5-3	SSBP4	296	248
NEXN_CCDS41351.1_ex5_1:78392106-78392129:+_5-3	NEXN	13	32
RNASEH1_CCDS1647.1_ex6_2:3604372-3604395:+_5-4	RNASEH1	183	221
ZC3H18_CCDS10967.1_ex5_16:88675348-88675371:-_5-5	ZC3H18	56	261
ZC3H4_CCDS42582.1_ex8_19:47588630-47588653:+_5-4	ZC3H4	608	491
CAPS2_CCDS66424.1_ex12_12:75716975-75716998:+_5-4	CAPS2	442	302
SACS_CCDS9300.2_ex0_13:23911661-23911684:-_5-1	SACS	402	526
FAM133A_CCDS14466.1_ex0_X:92964532-92964555:-_5-1	FAM133A	446	454
SPC24_CCDS45974.1_ex2_19:11258692-11258715:-_5-2	SPC24	52	394
PROX1_CCDS31021.1_ex0_1:214170327-214170350:-_5-4	PROX1	218	103
DICER1_CCDS55941.1_ex21_14:95596396-95596419:+_5-5	DICER1	86	297
PRKCDBP_CCDS7762.1_ex1_11:6341408-6341431:-_5-3	PRKCDBP	1347	581
SERTAD4_CCDS1494.1_ex2_1:210414903-210414926:-_5-2	SERTAD4	146	87
F8_CCDS35457.1_ex22_X:154221219-154221242:+_10-10	F8	102	242
NUDT22_CCDS44640.1_ex0_11:63994443-63994466:-_5-4	NUDT22	598	567
PDLIM5_CCDS58915.1_ex1_4:95377536-95377559:-_18-5	PDLIM5	166	96
OAF_CCDS8430.1_ex2_11:120097628-120097651:+_5-4	OAF	2822	917
LCE3B_CCDS1016.1_ex0_1:152586447-152586470:-_5-3	LCE3B	1422	677
KIAA0391_CCDS32063.1_ex4_14:35736006-35736029:+_11-9	KIAA0391	230	600
APMAP_CCDS13166.1_ex5_20:24954287-24954310:+_5-3	APMAP	401	215
CHCHD6_CCDS3041.1_ex3_3:126451941-126451964:+_5-5	CHCHD6	633	297
WSCD2_CCDS41828.1_ex1_12:108600162-108600185:+_5-3	WSCD2	801	434
TLDC2_CCDS33465.1_ex2_20:35507452-35507475:+_5-3	TLDC2	596	467
CNPY2_CCDS8914.1_ex3_12:56708667-56708690:+_5-5	CNPY2	237	217
OXTR_CCDS2570.1_ex1_3:8809654-8809677:+_5-5	OXTR	1339	854
NLE1_CCDS11291.1_ex4_17:33463219-33463242:-_7-5	NLE1	582	526
ATP6V1B2_CCDS6014.1_ex5_8:20068737-20068760:+_5-4	ATP6V1B2	66	508
ANKRD61_CCDS64590.1_ex2_7:6075063-6075086:+_5-2	ANKRD61	1881	558
RNMT_CCDS11867.1_ex4_18:13741643-13741666:-_5-5	RNMT	0	177
MS4A4A_CCDS58135.1_ex2_11:60064753-60064776:-_5-4	MS4A4A	178	86
ZIC2_CCDS9495.1_ex0_13:100634953-100634976:-_5-4	ZIC2	804	714
THG1L_CCDS4341.1_ex1_5:157159966-157159989:+_5-1	THG1L	0	247
PCSK1_CCDS4081.1_ex9_5:95757634-95757657:+_5-4	PCSK1	382	289
PGR_CCDS59229.1_ex4_11:100933217-100933240:-_7-1	PGR	215	226
AKAP7_CCDS5144.1_ex1_6:131574201-131574224:+_14-6	AKAP7	686	302
GPX4_CCDS42457.1_ex1_19:1105218-1105241:-_5-1	GPX4	494	456
SLC32A1_CCDS13307.1_ex1_20:37356351-37356374:+_5-4	SLC32A1	1395	720
KAT2A_CCDS11417.1_ex13_17:40271596-40271619:+_5-3	KAT2A	790	868
SFT2D2_CCDS1271.1_ex3_1:168204387-168204410:-_5-5	SFT2D2	200	159
FBXL17_CCDS54886.1_ex7_5:107703624-107703647:+_5-1	FBXL17	142	378
PPHLN1_CCDS31777.1_ex6_12:42787384-42787407:-_5-5	PPHLN1	124	225
CEP192_CCDS32792.2_ex17_18:13055788-13055811:-_5-4	CEP192	568	712
G6PD_CCDS14756.2_ex7_X:153762586-153762609:-_5-1	G6PD	1211	592
CCDC157_CCDS33632.2_ex2_22:30766557-30766580:+_5-3	CCDC157	517	352
MGST1_CCDS8677.1_ex2_12:16516753-16516776:+_8-6	MGST1	126	17
MUC7_CCDS3541.1_ex1_4:71347250-71347273:-_5-5	MUC7	600	281
ANAPC1_CCDS2093.1_ex32_2:112604706-112604729:+_5-2	ANAPC1	44	294
LRP6_CCDS8647.1_ex13_12:12315202-12315225:-_5-2	LRP6	559	271
ARL8A_CCDS1421.1_ex5_1:202107538-202107561:-_5-4	ARL8A	1085	767
CCDC36_CCDS33755.2_ex6_3:49293667-49293690:-_5-4	CCDC36	752	577
PXN_CCDS44996.1_ex6_12:120660339-120660362:+_5-2	PXN	222	236
BTC_CCDS3566.1_ex1_4:75675869-75675892:-_5-1	BTC	0	17
S1PR3_CCDS6680.1_ex0_9:91616438-91616461:+_5-1	S1PR3	310	510
STOX1_CCDS41535.1_ex0_10:70587499-70587522:-_12-1	STOX1	440	282
CLU_CCDS47832.1_ex4_8:27462585-27462608:+_5-1	CLU	915	576
VARS_CCDS34412.1_ex26_6:31760637-31760660:+_5-3	VARS	199	948
FAM222A_CCDS9133.1_ex1_12:110206393-110206416:-_5-4	FAM222A	208	372
C5orf28_CCDS3945.1_ex0_5:43446548-43446571:-_5-2	C5orf28	269	104
GALNTL6_CCDS34104.1_ex3_4:173269669-173269692:-_5-1	GALNTL6	43	93
TRIM6_CCDS31389.1_ex3_11:5626679-5626702:+_5-5	TRIM6	21	50
RHOV_CCDS10068.1_ex1_15:41165896-41165919:-_5-3	RHOV	1414	570
FANCA_CCDS32515.1_ex39_16:89877446-89877469:-_5-4	FANCA	180	235
ZC3H7B_CCDS14013.1_ex8_22:41735874-41735897:+_5-4	ZC3H7B	1116	949
TIMP4_CCDS2608.1_ex4_3:12200192-12200215:+_5-5	TIMP4	797	419
HSD11B2_CCDS10837.1_ex1_16:67469619-67469642:-_5-3	HSD11B2	787	713
ADAM12_CCDS7653.1_ex18_10:127824197-127824220:-_5-2	ADAM12	382	382
SNURF_CCDS10016.1_ex2_15:25213074-25213097:+_4-3	SNURF	193	363
MEI4_CCDS64463.1_ex1_6:78471028-78471051:-_5-4	MEI4	505	404
SPRED3_CCDS42560.1_ex1_19:38882739-38882762:-_5-4	SPRED3	1678	873
ZNF248_CCDS58077.1_ex2_10:38126567-38126590:-_9-6	ZNF248	1	32
RAB20_CCDS9512.1_ex0_13:111176370-111176393:-_5-2	RAB20	155	163
DZIP1_CCDS9477.1_ex17_13:96293957-96293980:+_5-5	DZIP1	368	239
MKNK2_CCDS12079.1_ex8_19:2043538-2043561:+_5-4	MKNK2	639	465
HIST1H2AB_CCDS4574.1_ex0_6:26033629-26033652:+_4-2	HIST1H2AB	229	309
NTF3_CCDS44806.1_ex1_12:5603778-5603801:+_5-4	NTF3	684	303
CENPW_CCDS34529.1_ex0_6:126661523-126661546:+_6-2	CENPW	0	116
FGD6_CCDS31878.1_ex19_12:95603379-95603402:+_5-3	FGD6	222	158
C6orf195_CCDS43416.1_ex0_6:2623804-2623827:+_5-1	C6orf195	650	566
FAM163A_CCDS1333.1_ex1_1:179783145-179783168:+_5-5	FAM163A	595	436
CHRNA3_CCDS10305.1_ex1_15:78894391-78894414:+_5-2	CHRNA3	628	418
CCNYL1_CCDS2377.1_ex4_2:208602148-208602171:+_5-3	CCNYL1	0	15
COL7A1_CCDS2773.1_ex97_3:48625284-48625307:+_5-2	COL7A1	1779	887
DAZAP2_CCDS44884.1_ex2_12:51634784-51634807:-_9-7	DAZAP2	320	305
SERP1_CCDS3150.1_ex2_3:150263826-150263849:+_4-4	SERP1	542	530
EAPP_CCDS41941.1_ex1_14:34993913-34993936:+_5-1	EAPP	479	617
TMEM60_CCDS5593.1_ex0_7:77423499-77423522:-_5-3	TMEM60	952	507
RC3H1_CCDS30940.1_ex13_1:173947693-173947716:-_5-3	RC3H1	230	381
DCTPP1_CCDS10680.1_ex0_16:30435838-30435861:+_5-2	DCTPP1	415	381
TNFAIP8L1_CCDS12132.1_ex0_19:4652000-4652023:+_5-2	TNFAIP8L1	1580	662
NANOGNB_CCDS44826.1_ex1_12:7922853-7922876:-_5-5	NANOGNB	0	0
REV3L_CCDS5091.2_ex19_6:111697056-111697079:+_5-4	REV3L	15	69
ASS1_CCDS6933.1_ex7_9:133352251-133352274:+_5-5	ASS1	1155	650
C8orf86_CCDS6108.1_ex2_8:38386057-38386080:-_5-5	C8orf86	393	397
TAS2R3_CCDS5867.1_ex0_7:141464236-141464259:-_5-2	TAS2R3	143	318
MTG1_CCDS31320.1_ex6_10:135215075-135215098:+_5-3	MTG1	247	189
FAM20A_CCDS11679.1_ex9_17:66551805-66551828:-_5-2	FAM20A	1110	810
CIB3_CCDS12340.1_ex3_19:16280488-16280511:+_5-5	CIB3	662	442
FIP1L1_CCDS3491.1_ex7_4:54257202-54257225:+_5-4	FIP1L1	0	27
SPZ1_CCDS43336.1_ex0_5:79616184-79616207:-_5-3	SPZ1	316	146
NAA50_CCDS2975.1_ex2_3:113442267-113442290:+_5-1	NAA50	97	459
SPANXN3_CCDS35418.1_ex0_X:142596817-142596840:+_5-1	SPANXN3	40	142
PRSS48_CCDS47145.1_ex2_4:152203469-152203492:-_5-3	PRSS48	501	275
SLC17A1_CCDS4565.1_ex7_6:25819755-25819778:+_5-3	SLC17A1	728	594
PPEF2_CCDS34013.1_ex12_4:76811255-76811278:-_5-5	PPEF2	553	467
TIMP2_CCDS11758.1_ex2_17:76867020-76867043:+_5-2	TIMP2	973	432
POFUT2_CCDS13719.1_ex7_21:46705601-46705624:+_5-3	POFUT2	740	491
ZNF300_CCDS4311.2_ex0_5:150276487-150276510:+_5-5	ZNF300	214	157
ISCA2_CCDS32122.1_ex1_14:74960830-74960853:-_6-4	ISCA2	391	636
BFSP1_CCDS13126.1_ex2_20:17479630-17479653:+_5-3	BFSP1	709	224
ZSCAN4_CCDS12958.1_ex1_19:58189377-58189400:+_5-5	ZSCAN4	366	76
PYGM_CCDS53659.1_ex12_11:64522176-64522199:+_5-1	PYGM	731	836
PEX5L_CCDS3236.1_ex7_3:179576918-179576941:-_5-5	PEX5L	641	437
TBX20_CCDS43568.1_ex5_7:35288273-35288296:+_5-2	TBX20	1772	560
CRB1_CCDS1390.1_ex4_1:197326005-197326028:+_5-4	CRB1	1114	569
TRMT12_CCDS6349.1_ex0_8:125463414-125463437:-_5-2	TRMT12	266	335
TRIM13_CCDS41888.1_ex1_13:50586415-50586438:+_5-4	TRIM13	879	561
INVS_CCDS6746.1_ex6_9:103009025-103009048:+_5-4	INVS	0	9
COPS5_CCDS6198.1_ex6_8:67971605-67971628:-_5-5	COPS5	87	478
ZIC2_CCDS9495.1_ex0_13:100634868-100634891:-_5-2	ZIC2	1906	874
TPX2_CCDS13190.1_ex2_20:30354359-30354382:+_5-1	TPX2	0	44
NEK3_CCDS53871.1_ex8_13:52725324-52725347:+_5-2	NEK3	0	37
TTC39A_CCDS44143.1_ex14_1:51777804-51777827:-_5-5	TTC39A	865	581
SYT4_CCDS11922.1_ex2_18:40853857-40853880:-_5-2	SYT4	0	1
NSUN3_CCDS2927.1_ex1_3:93783356-93783379:+_5-1	NSUN3	875	534
MAPKAPK2_CCDS1466.1_ex0_1:206858835-206858858:+_5-1	MAPKAPK2	166	339
ELAC1_CCDS11949.1_ex1_18:48510862-48510885:+_5-5	ELAC1	424	431
FPGT-TNNI3K_CCDS44161.2_ex6_1:74737361-74737384:-_5-4	FPGT-TNNI3K	416	211
ELOVL7_CCDS34164.1_ex5_5:60067867-60067890:+_5-5	ELOVL7	283	535
FADS1_CCDS8011.2_ex11_11:61584106-61584129:-_5-4	FADS1	892	486
FANCL_CCDS1860.1_ex9_2:58449089-58449112:+_5-3	FANCL	0	11
RAX_CCDS11972.1_ex1_18:56939639-56939662:+_5-1	RAX	389	534
FAM188B_CCDS43565.1_ex5_7:30868300-30868323:+_5-5	FAM188B	902	733
C16orf52_CCDS58431.1_ex2_16:22092033-22092056:+_5-5	C16orf52	18	51
BCL2L11_CCDS2089.1_ex1_2:111907623-111907646:-_17-15	BCL2L11	127	266
FAM13C_CCDS31207.1_ex8_10:61083743-61083766:-_5-4	FAM13C	191	272
IKBIP_CCDS41822.1_ex1_12:99038286-99038309:+_10-6	IKBIP	3284	1174
SEMA4F_CCDS1955.1_ex1_2:74883738-74883761:+_5-3	SEMA4F	1374	780
ELAVL3_CCDS32912.1_ex4_19:11576985-11577008:-_5-4	ELAVL3	0	4
RNF126_CCDS12039.1_ex6_19:652225-652248:+_5-5	RNF126	1161	664
IL17A_CCDS4937.1_ex1_6:52052495-52052518:-_5-2	IL17A	831	851
GDF5_CCDS13254.1_ex1_20:34025148-34025171:-_5-4	GDF5	108	243
LAMC1_CCDS1351.1_ex0_1:182992959-182992982:+_5-1	LAMC1	794	393
NPPB_CCDS140.1_ex1_1:11918434-11918457:-_5-2	NPPB	432	614
BCKDHA_CCDS12581.1_ex3_19:41920045-41920068:-_5-3	BCKDHA	1380	823
CNOT8_CCDS4329.1_ex2_5:154250322-154250345:+_5-4	CNOT8	599	389
SRRM4_CCDS44994.1_ex7_12:119568505-119568528:+_5-3	SRRM4	416	431
GMDS_CCDS4474.1_ex7_6:2115997-2116020:+_5-3	GMDS	1831	725
ZNF727_CCDS55113.1_ex3_7:63537845-63537868:-_5-5	ZNF727	608	237
SLITRK4_CCDS14679.1_ex0_X:142718478-142718501:-_5-5	SLITRK4	0	17
UBE2D2_CCDS43369.1_ex3_5:138994350-138994373:-_7-4	UBE2D2	15	19
ZNF780A_CCDS33026.2_ex1_19:40587724-40587747:-_8-4	ZNF780A	184	235
GPR132_CCDS61567.1_ex0_14:105517794-105517817:+_5-1	GPR132	469	333
NNAT_CCDS13296.1_ex2_20:36151082-36151105:+_7-6	NNAT	771	347
RAB8B_CCDS10183.1_ex2_15:63541832-63541855:+_5-2	RAB8B	661	457
XKR8_CCDS315.1_ex1_1:28289995-28290018:+_5-2	XKR8	1248	781
ENDOU_CCDS53784.1_ex4_12:48110125-48110148:+_5-1	ENDOU	182	144
ZNRF4_CCDS42475.1_ex0_19:5455918-5455941:+_5-2	ZNRF4	1436	780
TMEM214_CCDS42664.1_ex4_2:27258900-27258923:-_5-3	TMEM214	830	597
NOX3_CCDS5250.1_ex7_6:155761082-155761105:+_5-1	NOX3	0	0
PABPC1_CCDS6289.1_ex13_8:101733637-101733660:+_5-5	PABPC1	117	282
ADH7_CCDS34034.1_ex4_4:100349039-100349062:-_5-1	ADH7	237	244
FBXO22_CCDS10287.1_ex4_15:76209575-76209598:-_5-5	FBXO22	1944	1280
PLA2G4E_CCDS55962.1_ex14_15:42294853-42294876:+_5-5	PLA2G4E	1778	541
NAGS_CCDS11473.1_ex0_17:42082439-42082462:-_5-1	NAGS	657	301
RPUSD4_CCDS53721.1_ex5_11:126080896-126080919:-_5-4	RPUSD4	458	386
XCR1_CCDS2736.1_ex0_3:46063300-46063323:+_5-4	XCR1	7	157
SPOCK3_CCDS34095.1_ex5_4:167810307-167810330:+_7-4	SPOCK3	371	296
TOP1MT_CCDS59115.1_ex8_8:144406726-144406749:-_5-3	TOP1MT	870	537
ABCC9_CCDS8693.1_ex35_12:22078940-22078963:+_5-4	ABCC9	476	792
DCTN4_CCDS4310.1_ex10_5:150133061-150133084:-_5-4	DCTN4	75	432
ECHDC1_CCDS34530.1_ex0_6:127635955-127635978:-_14-4	ECHDC1	562	349
NT5C3A_CCDS34616.1_ex2_7:33057143-33057166:+_5-1	NT5C3A	16	93
BOD1L2_CCDS59322.1_ex0_18:54814813-54814836:-_5-4	BOD1L2	997	668
IL23R_CCDS637.1_ex3_1:67666513-67666536:+_5-1	IL23R	836	326
S1PR5_CCDS12240.1_ex0_19:10625522-10625545:+_5-5	S1PR5	266	363
SLITRK3_CCDS3197.1_ex0_3:164908512-164908535:-_5-5	SLITRK3	167	205
LTBR_CCDS59233.1_ex2_12:6494235-6494258:-_5-2	LTBR	455	428
DCHS1_CCDS7771.1_ex11_11:6651701-6651724:+_5-4	DCHS1	435	434
TSSC1_CCDS1651.1_ex6_2:3341779-3341802:+_5-4	TSSC1	414	407
PCDHA11_CCDS47284.1_ex0_5:140249178-140249201:+_5-2	PCDHA11	231	292
ABI2_CCDS2358.1_ex4_2:204259432-204259455:-_5-3	ABI2	326	422
SARS_CCDS795.1_ex3_1:109772097-109772120:+_5-1	SARS	0	158
UGT3A1_CCDS3913.1_ex3_5:35965906-35965929:-_5-3	UGT3A1	82	19
ZNHIT3_CCDS11312.1_ex2_17:34848727-34848750:-_6-4	ZNHIT3	497	511
TNRC18_CCDS47534.1_ex25_7:5427884-5427907:-_5-3	TNRC18	892	657
KIAA1211_CCDS43230.1_ex4_4:57180280-57180303:-_5-1	KIAA1211	579	760
MTHFR_CCDS137.1_ex9_1:11861407-11861430:-_5-4	MTHFR	849	582
VPS8_CCDS46971.1_ex14_3:184580737-184580760:+_5-3	VPS8	17	128
UCHL1_CCDS3462.1_ex3_4:41262726-41262749:+_5-2	UCHL1	127	354
HAT1_CCDS2245.1_ex4_2:172821984-172822007:+_5-3	HAT1	501	447
SMG1_CCDS45430.1_ex28_16:18861329-18861352:-_5-1	SMG1	252	442
PI16_CCDS34440.1_ex1_6:36926942-36926965:-_5-1	PI16	926	883
PIP5K1A_CCDS44219.1_ex1_1:151196707-151196730:+_9-1	PIP5K1A	1193	785
ZNF781_CCDS12507.1_ex0_19:38160890-38160913:+_5-4	ZNF781	261	305
FAM120C_CCDS14356.1_ex15_X:54209474-54209497:-_5-4	FAM120C	1384	991
SNRNP35_CCDS45005.1_ex1_12:123950301-123950324:-_5-2	SNRNP35	98	777
C1QC_CCDS227.1_ex1_1:22973838-22973861:-_5-4	C1QC	406	549
SPAG5_CCDS32594.1_ex21_17:26919804-26919827:-_5-5	SPAG5	251	258
MED19_CCDS7966.1_ex3_11:57479475-57479498:+_5-5	MED19	481	817
MTMR4_CCDS11608.1_ex7_17:56582141-56582164:-_5-1	MTMR4	321	421
PDIA3_CCDS10101.1_ex0_15:44038898-44038921:-_5-1	PDIA3	198	466
SLC4A5_CCDS1936.1_ex14_2:74477513-74477536:+_5-1	SLC4A5	215	567
HTR1E_CCDS5006.1_ex0_6:87725425-87725448:+_5-1	HTR1E	396	367
ARHGEF38_CCDS3670.1_ex1_4:106510399-106510422:+_5-2	ARHGEF38	77	275
RABL5_CCDS47670.1_ex1_7:100959776-100959799:-_9-7	RABL5	143	153
GPR82_CCDS14259.1_ex0_X:41586515-41586538:-_5-2	GPR82	150	161
ADPRH_CCDS2990.1_ex1_3:119305286-119305309:+_5-5	ADPRH	567	251
ABCG5_CCDS1814.1_ex11_2:44065081-44065104:-_5-5	ABCG5	796	655
DGCR2_CCDS33598.1_ex6_22:19052371-19052394:+_5-2	DGCR2	725	477
SCGB2A2_CCDS8018.1_ex1_11:62038469-62038492:-_3-3	SCGB2A2	69	56
TYROBP_CCDS12482.1_ex2_19:36398455-36398478:-_6-6	TYROBP	1380	659
RAET1E_CCDS5221.1_ex1_6:150210730-150210753:+_5-3	RAET1E	592	606
FBL_CCDS12545.1_ex4_19:40329743-40329766:-_5-1	FBL	8	507
ALAS2_CCDS14366.1_ex4_X:55044073-55044096:-_5-2	ALAS2	592	542
